,basin,date,well_ID,D,T,EC,pH,TH,TDS,Cl,NH4,NO3,SO4,TOC,As,Fe,Mn,X,Y,year,,,,,,
18102,Taipei,11/9/2004,4564,3.888,25.7,442,6.6,107,298,38.6,0.07,8.45,28.2,1.61,0.0016,0.069,0.008,121.550544,25.036383,2004,,,,,,
18103,Taipei,9/15/2004,4564,3.908,26.6,495,6.9,106,278,67.4,0.07,2.97,26.1,1.68,0.0008,0.06,0.023,121.550544,25.036383,2004,,,,,,
18104,Taipei,6/9/2004,4564,3.94,25.5,416,6.4,88,212,49.1,0.08,3.96,26.4,3.34,0.0015,0.067,0.014,121.550544,25.036383,2004,,,,,,
18105,Taipei,3/9/2004,4564,3.781,22.7,391,6.6,63.2,245,49.3,0.04,3.13,25.6,1.12,0.0025,0.249,0.022,121.550544,25.036383,2004,,,,,,
18106,Taipei,11/6/2003,4564,3.94,26.3,440,6.4,71.5,261,53.8,0.03,0.94,29.5,2.44,0.0008,0.52,0.024,121.550544,25.036383,2003,,,,,,
18107,Taipei,9/16/2003,4564,3.932,26.7,471,6.4,98.5,302,66.5,0.03,3.95,30.3,0.89,0.0011,0.199,0.035,121.550544,25.036383,2003,,,,,,
18108,Taipei,6/10/2003,4564,3.932,24.5,559,6.5,88.8,328,89.8,0.1,2.51,30.9,1.4,0.005,0.597,0.037,121.550544,25.036383,2003,,,,,,
18109,Taipei,3/5/2003,4564,3.977,23.6,561,6.6,84.3,292,72.6,0.57,4.87,26,1.43,0.0007,0.297,0.029,121.550544,25.036383,2003,,,,,,
18110,Taipei,11/19/2002,4564,3.953,25.5,470,6.6,111,322,65.1,0.04,3.05,15.3,1.51,0.0005,0.191,0.047,121.550544,25.036383,2002,,,,,,
18111,Taipei,9/17/2002,4564,3.94,25.6,537,6.5,93.6,240,39.7,0.07,3.43,27.5,1.64,0.0006,0.191,0.032,121.550544,25.036383,2002,,,,,,
18112,Taipei,6/6/2002,4564,3.94,24,354,6.6,81.7,223,23.7,0.55,1.73,20,2.06,0.0015,0.021,0.087,121.550544,25.036383,2002,,,,,,
18113,Taipei,3/4/2002,4564,3.977,23.5,479,6.8,73.7,225,79.8,0.05,1.01,17.2,1.81,0.0009,0.06,0.132,121.550544,25.036383,2002,,,,,,
18114,Taipei,10/6/2011,4564,3.988,25.2,428,6.2,116,282,30.5,0.01,12.5,29.5,0.81,0.0005,0.025,0.005,121.550544,25.036383,2011,,,,,,
18115,Taipei,5/10/2011,4564,4.105,22.6,452,6.3,164,307,24,0.65,19.5,23.1,0.79,0.0003,0.038,0.107,121.550544,25.036383,2011,,,,,,
18116,Taipei,10/21/2010,4564,3.835,26.6,350,6.2,80,236,20,0.04,15.2,22.3,0.82,0.0011,0.072,0.018,121.550544,25.036383,2010,,,,,,
18117,Taipei,5/11/2010,4564,4.122,23.6,445,6.4,152,270,26.1,0.01,3.49,33,1.1,0.0005,0.171,0.024,121.550544,25.036383,2010,,,,,,
18118,Taipei,10/27/2009,4564,3.908,25.8,545,6.2,153,286,64,0.06,10.1,35.9,1.24,0.0013,0.014,0.013,121.550544,25.036383,2009,,,,,,
18119,Taipei,8/11/2009,4564,3.888,25.1,471,6.4,145,302,36.9,0.01,12.9,13.7,1.07,0.0003,0.018,0.006,121.550544,25.036383,2009,,,,,,
18120,Taipei,5/12/2009,4564,4.037,23.9,515,6.4,183,360,63.9,0.01,14.5,35.7,0.95,0.0003,0.024,0.025,121.550544,25.036383,2009,,,,,,
18121,Taipei,2/10/2009,4564,4.087,24.6,510,6.4,159,370,48.4,0.01,8.97,27.7,0.92,0.0006,0.016,0.024,121.550544,25.036383,2009,,,,,,
18122,Taipei,10/21/2008,4564,3.909,26.5,475,6.3,161,270,47.8,0.01,4.97,36,2.67,0.0006,0.026,0.013,121.550544,25.036383,2008,,,,,,
18123,Taipei,8/14/2008,4564,3.932,24.5,398,6.3,110,216,36.3,0.08,2.99,39.7,0.81,0.0005,0.059,0.046,121.550544,25.036383,2008,,,,,,
18124,Taipei,5/14/2008,4564,3.933,22.9,404,6.4,130,278,27.1,0.03,4.1,50.5,1.82,0.0009,0.012,0.078,121.550544,25.036383,2008,,,,,,
18125,Taipei,1/25/2008,4564,4.072,22.5,342,6.6,107,150,19.2,0.02,0.53,21.5,1.88,0.0007,0.014,0.016,121.550544,25.036383,2008,,,,,,
18126,Taipei,11/15/2007,4564,3.94,25.6,326,6.7,94.3,158,23.1,0.02,0.83,17.8,2.02,0.0008,0.006,0.014,121.550544,25.036383,2007,,,,,,
18127,Taipei,8/17/2007,4564,4.204,25.5,278,6.5,99.2,212,28.4,0.02,2.64,13.1,2.38,0.0005,0.021,0.016,121.550544,25.036383,2007,,,,,,
18128,Taipei,5/17/2007,4564,3.977,23.7,378,6.6,90.2,228,54.5,0.02,0.92,18.4,0.83,0.0007,0.034,0.022,121.550544,25.036383,2007,,,,,,
18129,Taipei,2/9/2007,4564,4.014,23.4,342,6.4,101,193,43.1,0.02,0.66,13.7,1.32,0.0011,0.027,0.012,121.550544,25.036383,2007,,,,,,
18130,Taipei,11/28/2016,4564,3.823,25.8,464,5.6,126,302,70,0.34,17.4,28.7,1.38,0.001,0.024,0.381,121.550544,25.036383,2016,,,,,,
18131,Taipei,10/22/2015,4564,3.805,25.9,491,5.8,122,262,53.7,0.02,16.4,30,1.55,0.0009,0.055,0.126,121.550544,25.036383,2015,,,,,,
18132,Taipei,10/29/2014,4564,3.862,28.1,425,6.3,102,221,21.5,0.99,2.57,29.7,1.4,0.0017,0.043,0.406,121.550544,25.036383,2014,,,,,,
18133,Taipei,5/14/2014,4564,3.631,23.5,502,5.8,85.8,269,45,0.03,13.8,28.5,0.98,0.0006,0.047,0.423,121.550544,25.036383,2014,,,,,,
18134,Taipei,10/29/2013,4564,3.781,26.5,437,6.2,88,246,50,0.03,9.63,24.7,0.94,0.001,0.019,0.054,121.550544,25.036383,2013,,,,,,
18135,Taipei,10/19/2012,4564,4.268,27.4,312,6.4,60.9,174,33.5,0.01,1.78,16.2,0.8,0.0009,0.045,0.024,121.550544,25.036383,2012,,,,,,
18136,Taipei,5/10/2012,4564,3.915,23.2,562,6.2,149,340,40,3.25,24.7,28.9,1.75,0.0006,0.007,0.005,121.550544,25.036383,2012,,,,,,
18138,Taipei,10/17/2019,4564,3.866,27.4,272,5.78,52,158,17,2.02,3.81,26.4,1.12,0.0008,0.031,0.181,121.550544,25.036383,2019,,,,,,
18139,Taipei,4/16/2019,4564,3.915,25.9,494,6.6,93.6,264,39.7,0.07,2.54,19.9,1.62,0.0015,0.06,0.023,121.550544,25.036383,2019,,,,,,
18141,Taipei,11/13/2017,4564,3.783,26.8,554,5.2,103,308,66,0.11,16.7,27.1,1.42,0.0003,0.035,0.241,121.550544,25.036383,2017,,,,,,
18142,Taipei,10/25/2001,4565,2.033,24.6,761,6.8,468,558,35.9,2.19,0.16,28.5,9.21,0.0024,4.39,8.36,121.462078,24.983762,2001,,,,,,
18143,Taipei,7/25/2001,4565,2.113,25.7,812,6.4,468,632,40.3,2.04,0.15,30.5,8.59,0.0008,4.65,8.36,121.462078,24.983762,2001,,,,,,
18144,Taipei,8/6/2001,4565,2.113,25.2,895,6.5,468,550,29.9,2.45,0.08,33,7.53,0.0008,4.39,8.71,121.462078,24.983762,2001,,,,,,
18145,Taipei,9/13/2001,4565,2.113,24.4,977,6.7,468,608,34.1,2.75,0.24,80.5,9.82,0.0023,4.39,8.36,121.462078,24.983762,2001,,,,,,
18147,Taipei,9/22/2000,4565,2.158,24.6,1059,6.9,482,615,32.1,1.64,0.28,66.4,5.5,0.0025,5.7,8.23,121.462078,24.983762,2000,,,,,,
18148,Taipei,11/10/2006,4565,2.674,25.7,1300,6.6,530,716,67.3,0.54,1.92,85.1,6.71,0.0006,0.058,2.87,121.462078,24.983762,2006,,,,,,
18149,Taipei,8/9/2006,4565,2.018,25.3,1250,6.7,494,672,64.1,1.03,1,94.3,7.37,0.0005,0.017,3.69,121.462078,24.983762,2006,,,,,,
18150,Taipei,5/10/2006,4565,1.72,23.6,1420,7,627,922,74.6,0.39,0.86,157,9.64,0.0005,0.036,1.3,121.462078,24.983762,2006,,,,,,
18152,Taipei,11/17/2005,4565,2.34,25,1320,6.6,541,694,67.5,0.27,2.49,58.4,4.95,0.0005,0.346,1.88,121.462078,24.983762,2005,,,,,,
18153,Taipei,8/16/2005,4565,2.92,25.1,1470,6.7,628,905,87,2.17,0.03,104,6.9,0.0013,4.47,5.84,121.462078,24.983762,2005,,,,,,
18154,Taipei,5/11/2005,4565,1.45,23.3,1530,6.6,693,1020,80.2,0.58,0.05,187,7.66,0.0009,0.311,2.67,121.462078,24.983762,2005,,,,,,
18155,Taipei,2/1/2005,4565,2.4,21.8,1480,6.9,649,1080,112,0.68,0.01,227,5.5,0.0005,0.052,4.21,121.462078,24.983762,2005,,,,,,
18156,Taipei,11/16/2004,4565,2.28,24.1,1570,6.8,691,1040,3,1.32,0.81,146,9.08,0.0059,0.185,7.68,121.462078,24.983762,2004,,,,,,
18157,Taipei,9/1/2004,4565,2.28,25.9,1680,6.7,766,1190,3,1.7,0.49,172,10.4,0.0018,2.59,9.73,121.462078,24.983762,2004,,,,,,
18162,Taipei,6/11/2003,4565,2.113,25,1030,6.6,482,615,3,2.2,0.05,68.6,5.79,0.0007,4.19,8.36,121.462078,24.983762,2003,,,,,,
18163,Taipei,3/5/2003,4565,2.067,23.7,1110,6.8,423,566,42.4,1.07,0.23,61,4.46,0.0012,1.31,4.99,121.462078,24.983762,2003,,,,,,
18165,Taipei,9/10/2002,4565,2.033,25.5,1020,6.8,462,615,39.7,1.24,0.43,90.2,6.86,0.0024,1.31,8.91,121.462078,24.983762,2002,,,,,,
18167,Taipei,3/11/2002,4565,2.033,25,1060,6.8,433,614,41.9,1.16,0.18,60.8,8.31,0.0005,4.19,10,121.462078,24.983762,2002,,,,,,
18168,Taipei,10/13/2011,4565,2.534,24.7,999,6.7,387,541,37,0.5,1,53.3,3.41,0.0009,0.394,2.15,121.462078,24.983762,2011,,,,,,
18169,Taipei,5/4/2011,4565,2.067,22.3,864,6.8,363,499,26.4,0.67,0.48,42.5,3.38,0.0017,0.74,2.8,121.462078,24.983762,2011,,,,,,
18170,Taipei,10/15/2010,4565,2.215,24.2,870,6.6,343,490,25.6,0.6,1.17,46.8,3.47,0.0013,0.119,2.21,121.462078,24.983762,2010,,,,,,
18171,Taipei,5/6/2010,4565,2.015,23.7,1040,6.8,412,616,34.3,0.66,0.77,83.5,4.17,0.0008,1.17,1.74,121.462078,24.983762,2010,,,,,,
18172,Taipei,10/19/2009,4565,2.089,26.5,1510,6.6,665,1010,56.4,0.05,0.45,260,5.99,0.0012,0.34,0.857,121.462078,24.983762,2009,,,,,,
18173,Taipei,8/6/2009,4565,4.994,24.4,971,6.5,474,578,30.9,0.06,0.76,104,3.34,0.0008,0.523,0.24,121.462078,24.983762,2009,,,,,,
18174,Taipei,5/7/2009,4565,2.041,22.8,1130,6.5,699,728,35.3,0.85,0.62,163,4.09,0.0015,0.245,4.59,121.462078,24.983762,2009,,,,,,
18175,Taipei,2/5/2009,4565,2.451,24.5,1260,6.7,643,798,36.8,1.08,0.02,146,4.38,0.0028,0.005,4.02,121.462078,24.983762,2009,,,,,,
18176,Taipei,10/15/2008,4565,1.99,26.3,1080,6.7,579,628,23.1,0.88,0.5,94,7.73,0.0016,0.171,4.6,121.462078,24.983762,2008,,,,,,
18177,Taipei,8/1/2008,4565,1.574,26.3,1180,6.6,538,731,28.1,0.4,0.2,81,3.84,0.0012,0.013,2.33,121.462078,24.983762,2008,,,,,,
18178,Taipei,5/8/2008,4565,1.55,23.9,1400,6.6,657,908,44.6,0.75,1.05,144,9.06,0.0032,3.33,3.8,121.462078,24.983762,2008,,,,,,
18179,Taipei,1/31/2008,4565,3.897,24.1,1270,6.6,567,834,40,0.06,0.74,205,6.19,0.0005,0.014,5.04,121.462078,24.983762,2008,,,,,,
18180,Taipei,11/9/2007,4565,1.927,24.2,1080,6.9,475,662,36.8,0.43,0.6,91.1,7.05,0.001,0.036,2.24,121.462078,24.983762,2007,,,,,,
18181,Taipei,8/10/2007,4565,2.213,25.1,1360,6.6,528,770,39.8,0.4,0.69,166,3.37,0.0006,0.029,1.58,121.462078,24.983762,2007,,,,,,
18182,Taipei,5/11/2007,4565,1.881,26.5,1260,6.7,524,750,43.7,0.24,0.64,125,4.96,0.0007,0.236,0.982,121.462078,24.983762,2007,,,,,,
18183,Taipei,2/10/2007,4565,2.324,24.7,1420,6.7,727,857,66.7,0.92,0.45,155,7.25,0.0009,0.088,3.7,121.462078,24.983762,2007,,,,,,
18184,Taipei,12/1/2016,4565,1.856,25.1,1040,6.7,458,690,27.7,0.25,0.36,165,4.33,0.0005,0.02,2.06,121.462078,24.983762,2016,,,,,,
18185,Taipei,10/19/2015,4565,1.88,25.6,1160,6.6,490,850,31.1,1.44,0.01,132,4.67,0.003,3.11,7.35,121.462078,24.983762,2015,,,,,,
18186,Taipei,10/24/2014,4565,2.158,24.3,977,6.6,431,610,25.7,1.19,0.04,97.5,3.96,0.0023,0.94,5.97,121.462078,24.983762,2014,,,,,,
18187,Taipei,5/8/2014,4565,2.049,23.4,1020,6.6,425,674,28.5,0.35,0.1,117,4.13,0.0007,0.56,3.03,121.462078,24.983762,2014,,,,,,
18188,Taipei,10/21/2013,4565,2.113,24.5,1030,6.7,469,646,20.5,1.03,0.02,45.8,4.56,0.0025,4.39,4.57,121.462078,24.983762,2013,,,,,,
18189,Taipei,10/15/2012,4565,2.033,26.9,970,6.8,427,514,24.9,0.78,0.49,30.9,3.07,0.0026,1.8,7.39,121.462078,24.983762,2012,,,,,,
18190,Taipei,5/7/2012,4565,1.49,24.3,999,6.6,459,554,23,0.24,0.13,32.8,4.81,0.0011,0.486,1.65,121.462078,24.983762,2012,,,,,,
18191,Taipei,11/9/2020,4565,4.795,26.8,915,6.43,388,638,32,0.13,0.17,114,3.17,0.0013,1.3,0.872,121.462078,24.983762,2020,,,,,,
18192,Taipei,10/14/2019,4565,4.37,25.9,867,6.48,424,524,35.2,0.32,0.53,120,2.87,0.0008,1.58,2.54,121.462078,24.983762,2019,,,,,,
18193,Taipei,4/8/2019,4565,2.28,25.2,895,6.7,468,584,35.9,2.19,0.16,33,8.59,0.0023,4.39,8.36,121.462078,24.983762,2019,,,,,,
18194,Taipei,11/8/2018,4565,1.215,25.1,1120,6.62,532,794,44.1,0.22,0.11,160,4.29,0.0003,0.06,1.68,121.462078,24.983762,2018,,,,,,
18195,Taipei,11/7/2017,4565,1.776,25.1,926,6.4,442,678,33.3,0.18,0.23,233,4.1,0.0003,0.069,0.852,121.462078,24.983762,2017,,,,,,
18196,Taipei,10/22/2001,4566,12.068,24.3,279,5.9,110,210,18.6,0.06,2.59,31.7,1.25,0.0008,0.164,0.017,121.537075,24.977849,2001,,,,,,
18197,Taipei,7/27/2001,4566,12.57,25.6,368,6.2,110,210,21,0.09,2.41,14,6.73,0.0011,0.068,0.017,121.537075,24.977849,2001,,,,,,
18198,Taipei,9/13/2001,4566,12.139,23.6,337,6.6,112,228,17.4,0.09,3.96,23.9,1.11,0.0008,0.172,0.02,121.537075,24.977849,2001,,,,,,
18199,Taipei,8/9/2001,4566,12.37,24.7,274,5.8,110,184,15.5,0.1,1.94,14.2,0.97,0.0008,0.164,0.017,121.537075,24.977849,2001,,,,,,
18200,Taipei,7/28/2000,4566,12.139,26.2,284,6.4,107,207,15.4,0.14,6.45,22,1,0.017,0.79,0.01,121.537075,24.977849,2000,,,,,,
18201,Taipei,9/22/2000,4566,12.525,26.7,299,6.6,109,205,20.9,0.36,3.93,29.8,0.7,0.0064,0.31,0.01,121.537075,24.977849,2000,,,,,,
18202,Taipei,11/13/2006,4566,12.914,23.8,311,6.3,100,200,15.4,0.05,1.37,20.5,0.9,0.0005,0.207,0.012,121.537075,24.977849,2006,,,,,,
18203,Taipei,8/10/2006,4566,12.57,25.4,320,6.2,110,218,14.5,0.03,6.22,18.9,3.07,0.0005,0.068,0.012,121.537075,24.977849,2006,,,,,,
18204,Taipei,5/11/2006,4566,12.139,23.8,319,6.4,115,243,13.9,0.03,7.25,23.7,1.87,0.0005,0.029,0.01,121.537075,24.977849,2006,,,,,,
18205,Taipei,2/14/2006,4566,12.37,24.2,318,6.2,110,222,13.9,0.05,3.86,27.8,0.89,0.0007,0.022,0.024,121.537075,24.977849,2006,,,,,,
18206,Taipei,11/9/2005,4566,11.53,25.1,243,6.2,79.2,166,11.1,0.02,6.17,22,1.43,0.0005,0.051,0.027,121.537075,24.977849,2005,,,,,,
18207,Taipei,8/22/2005,4566,11,24.3,317,6.3,105,206,13.1,0.03,6.98,29.6,0.83,0.0005,0.902,0.061,121.537075,24.977849,2005,,,,,,
18208,Taipei,5/19/2005,4566,11.46,25.5,744,6.1,246,466,69.7,0.07,19,59.9,1.08,0.0005,0.026,0.005,121.537075,24.977849,2005,,,,,,
18209,Taipei,2/22/2005,4566,12,22.5,360,6.4,117,228,16.3,0.02,4.36,20.5,0.86,0.0005,0.172,0.02,121.537075,24.977849,2005,,,,,,
18210,Taipei,11/8/2004,4566,12.139,23.6,510,6.2,150,314,26.5,0.5,9.91,34.1,1.58,0.0011,0.222,0.122,121.537075,24.977849,2004,,,,,,
18211,Taipei,9/14/2004,4566,12.139,24.2,726,6.3,255,551,71,0.03,17.2,44.5,2.01,0.0005,0.053,0.007,121.537075,24.977849,2004,,,,,,
18212,Taipei,6/8/2004,4566,12.068,24.5,465,6.3,165,228,36.7,0.03,6.95,38.7,1.18,0.0008,0.076,0.04,121.537075,24.977849,2004,,,,,,
18213,Taipei,3/8/2004,4566,12.068,23.3,362,6.2,132,272,21.7,0.03,7.41,23.1,0.79,0.0012,0.041,0.204,121.537075,24.977849,2004,,,,,,
18214,Taipei,11/5/2003,4566,12.254,24.4,340,6.2,110,239,13.7,0.04,6.14,33.6,1.9,0.0007,2.48,0.092,121.537075,24.977849,2003,,,,,,
18215,Taipei,9/15/2003,4566,12.525,27.6,333,5.9,108,214,17.6,0.03,3.43,30.5,1.45,0.0005,0.889,0.046,121.537075,24.977849,2003,,,,,,
18216,Taipei,6/9/2003,4566,11.881,24.5,305,6.2,108,207,16.5,0.04,5.49,21.2,0.94,0.0008,5.64,0.325,121.537075,24.977849,2003,,,,,,
18217,Taipei,3/4/2003,4566,12,22.4,319,6.3,52,212,13.9,0.04,5.96,20.2,0.62,0.0016,0.85,0.169,121.537075,24.977849,2003,,,,,,
18218,Taipei,11/18/2002,4566,11.881,23,323,6.4,112,228,15.4,0.08,7.25,22.5,1.12,0.0005,2.17,0.155,121.537075,24.977849,2002,,,,,,
18219,Taipei,9/16/2002,4566,11.324,24.4,348,6.2,122,218,15.3,0.03,7.24,32,1.2,0.0014,0.902,0.176,121.537075,24.977849,2002,,,,,,
18220,Taipei,6/10/2002,4566,12.254,25.3,361,6.6,122,249,16,0.19,7.33,39.5,1.31,0.0051,0.31,1.19,121.537075,24.977849,2002,,,,,,
18221,Taipei,10/13/2011,4566,11.926,24.7,337,6.2,150,210,17.4,0.09,2.59,23.9,1.25,0.0008,0.037,0.017,121.537075,24.977849,2011,,,,,,
18222,Taipei,5/11/2011,4566,11.926,24.7,337,6.2,150,210,17.4,0.09,2.59,23.9,1.25,0.0008,0.037,0.017,121.537075,24.977849,2011,,,,,,
18223,Taipei,10/20/2010,4566,12.613,25.6,395,6.2,102,198,20,0.05,6.1,28.7,7.67,0.0011,0.183,0.06,121.537075,24.977849,2010,,,,,,
18224,Taipei,5/11/2010,4566,12.663,24.3,350,6.2,114,230,20.4,0.01,6.2,26.3,0.75,0.0014,0.264,0.026,121.537075,24.977849,2010,,,,,,
18225,Taipei,10/27/2009,4566,11.324,23.7,350,6.1,124,208,22.6,0.01,9.34,28.9,0.89,0.0015,0.923,0.017,121.537075,24.977849,2009,,,,,,
18226,Taipei,8/11/2009,4566,11.876,24.6,336,6.2,112,221,17.7,0.01,8.11,23.2,0.68,0.001,0.037,0.009,121.537075,24.977849,2009,,,,,,
18227,Taipei,5/12/2009,4566,12.525,26.2,278,6.2,97.2,181,12.2,0.03,6.73,24.4,0.78,0.0003,0.051,0.018,121.537075,24.977849,2009,,,,,,
18228,Taipei,2/10/2009,4566,11.926,24.6,300,7,107,220,13.4,0.01,5.8,24.9,0.48,0.0005,0.067,0.012,121.537075,24.977849,2009,,,,,,
18229,Taipei,10/20/2008,4566,10.786,24.1,330,6.2,128,186,13.8,0.02,6.81,25.6,1.18,0.0007,0.052,0.028,121.537075,24.977849,2008,,,,,,
18230,Taipei,8/13/2008,4566,12.254,24.5,342,6.2,115,201,16.3,0.04,7.72,25.2,1.79,0.0006,0.073,0.017,121.537075,24.977849,2008,,,,,,
18231,Taipei,5/13/2008,4566,11.926,24.7,337,6.2,150,210,17.4,0.09,2.59,23.9,1.25,0.0008,0.037,0.017,121.537075,24.977849,2008,,,,,,
18232,Taipei,1/24/2008,4566,12.638,26.4,312,6,109,205,14.2,0.05,5.56,24.1,1.01,0.0007,0.027,0.031,121.537075,24.977849,2008,,,,,,
18233,Taipei,11/14/2007,4566,11.922,25.2,299,6.5,107,211,12,0.02,5.25,20.4,2.18,0.0005,0.018,0.012,121.537075,24.977849,2007,,,,,,
18234,Taipei,8/13/2007,4566,12.54,25.4,311,6.2,111,173,16.4,0.02,6.9,26.8,1.67,0.0005,0.054,0.008,121.537075,24.977849,2007,,,,,,
18235,Taipei,5/10/2007,4566,11.881,24.4,291,6.3,104,207,14.3,0.04,5.7,22.7,0.49,0.0008,0.164,0.016,121.537075,24.977849,2007,,,,,,
18236,Taipei,2/8/2007,4566,12.068,24.5,335,6.2,134,230,15,0.02,6.21,19.8,1.34,0.0017,0.032,0.02,121.537075,24.977849,2007,,,,,,
18237,Taipei,2/1/2015,4566,11.926,24.7,337,6.2,150,210,17.4,0.09,2.59,23.9,1.25,0.0008,0.037,0.017,121.537075,24.977849,2015,,,,,,
18238,Taipei,11/1/2014,4566,11.926,24.7,337,6.2,150,210,17.4,0.09,2.59,23.9,1.25,0.0008,0.037,0.017,121.537075,24.977849,2014,,,,,,
18239,Taipei,5/13/2014,4566,11.926,24.7,337,6.2,150,210,17.4,0.09,2.59,23.9,1.25,0.0008,0.037,0.017,121.537075,24.977849,2014,,,,,,
18240,Taipei,10/29/2013,4566,11.926,24.7,337,6.2,150,210,17.4,0.09,2.59,23.9,1.25,0.0008,0.037,0.017,121.537075,24.977849,2013,,,,,,
18241,Taipei,10/19/2012,4566,11.926,24.7,337,6.2,150,210,17.4,0.09,2.59,23.9,1.25,0.0008,0.037,0.017,121.537075,24.977849,2012,,,,,,
18242,Taipei,5/10/2012,4566,11.926,24.7,337,6.2,150,210,17.4,0.09,2.59,23.9,1.25,0.0008,0.037,0.017,121.537075,24.977849,2012,,,,,,
18243,Taipei,10/26/2001,4567,7.77,25.2,238,7.2,141,152,11.4,0.07,2.04,24.9,1.36,0.0005,0.484,0.043,121.36989,24.935995,2001,,,,,,
18244,Taipei,7/25/2001,4567,8.36,26.4,301,6.4,141,277,15.9,0.07,2.43,30.1,1.29,0.0005,0.484,0.063,121.36989,24.935995,2001,,,,,,
18245,Taipei,8/9/2001,4567,8.372,24.8,327,6.9,141,264,18.5,0.13,2.4,22.2,1.16,0.0005,0.818,0.063,121.36989,24.935995,2001,,,,,,
18246,Taipei,9/14/2001,4567,8.372,25.1,348,6.6,141,241,14.6,0.15,2.5,17.7,2.27,0.0005,0.484,0.043,121.36989,24.935995,2001,,,,,,
18247,Taipei,8/3/2000,4567,8.16,24.8,339,6.6,163,300,11.4,0.15,8.69,35.4,1.6,0.013,0.14,0.04,121.36989,24.935995,2000,,,,,,
18248,Taipei,9/22/2000,4567,8.16,26.2,339,7.2,163,284,22.4,0.28,0.04,39.9,0.6,0.0055,0.65,0.01,121.36989,24.935995,2000,,,,,,
18249,Taipei,11/10/2006,4567,8.697,26,518,6.2,199,380,28.4,0.02,16.3,33.2,2.29,0.0005,0.03,0.005,121.36989,24.935995,2006,,,,,,
18250,Taipei,8/11/2006,4567,8.023,25.9,525,6.2,196,447,26.8,0.02,12,37.3,3.97,0.0005,0.025,0.016,121.36989,24.935995,2006,,,,,,
18251,Taipei,5/12/2006,4567,8.178,26.2,542,6.2,212,410,28.9,0.03,13.7,38,2.65,0.0005,0.054,0.016,121.36989,24.935995,2006,,,,,,
18252,Taipei,2/14/2006,4567,9.29,26.8,501,6.2,189,377,24.8,0.03,15.3,41.7,0.96,0.0005,0.04,0.018,121.36989,24.935995,2006,,,,,,
18253,Taipei,11/9/2005,4567,8.94,26.6,466,6.2,178,360,25.4,0.02,17.7,35.7,1.11,0.0005,0.012,0.005,121.36989,24.935995,2005,,,,,,
18254,Taipei,8/22/2005,4567,7.67,27.9,481,6,181,320,22.6,0.03,13.7,36,1.3,0.0005,0.087,0.013,121.36989,24.935995,2005,,,,,,
18255,Taipei,5/19/2005,4567,6.9,24.5,513,6,195,372,25.3,0.15,15.9,38,0.86,0.0005,0.007,0.005,121.36989,24.935995,2005,,,,,,
18256,Taipei,2/22/2005,4567,8.16,24.7,514,6.3,198,482,29.1,0.02,15.1,36.8,0.83,0.0009,0.036,0.016,121.36989,24.935995,2005,,,,,,
18257,Taipei,11/15/2004,4567,8.422,25.1,493,6.2,185,301,23.7,0.04,17.1,43.2,1.5,0.0005,0.144,0.047,121.36989,24.935995,2004,,,,,,
18258,Taipei,9/2/2004,4567,8.422,25.5,513,6.3,205,368,24.7,0.03,26.1,60.7,1.18,0.0006,0.149,0.021,121.36989,24.935995,2004,,,,,,
18259,Taipei,6/3/2004,4567,8.697,23.2,524,6.2,188,358,25.2,0.03,17.1,42.8,2.13,0.0005,0.059,0.009,121.36989,24.935995,2004,,,,,,
18260,Taipei,3/8/2004,4567,8.727,24.1,460,6.5,115,328,24.4,0.05,17.6,36.2,1,0.0005,0.096,0.02,121.36989,24.935995,2004,,,,,,
18261,Taipei,11/12/2003,4567,8.64,24.5,432,6.5,162,281,24.4,0.04,11.3,42.6,1.07,0.0005,0.142,0.008,121.36989,24.935995,2003,,,,,,
18262,Taipei,9/16/2003,4567,7.8,25.3,432,6.1,145,303,23,0.03,15.2,38,1.58,0.0006,0.484,0.078,121.36989,24.935995,2003,,,,,,
18263,Taipei,6/10/2003,4567,7.985,23.8,445,6.3,163,338,23.2,0.1,10.7,37.4,0.52,0.005,0.393,0.045,121.36989,24.935995,2003,,,,,,
18264,Taipei,3/4/2003,4567,7.8,23.3,413,6.2,154,314,20.6,0.04,8.96,28.4,0.67,0.0012,4.16,0.126,121.36989,24.935995,2003,,,,,,
18265,Taipei,11/18/2002,4567,7.8,24.4,373,6.3,141,284,17,0.05,13.4,26.9,1.31,0.0005,1.89,0.076,121.36989,24.935995,2002,,,,,,
18266,Taipei,9/9/2002,4567,8.64,25.5,391,6.4,149,254,17.3,0.04,9.58,28.9,0.74,0.0005,0.142,0.043,121.36989,24.935995,2002,,,,,,
18267,Taipei,6/12/2002,4567,7.8,24.3,356,6.4,132,254,16.4,0.03,11,38.7,0.97,0.0005,0.484,0.128,121.36989,24.935995,2002,,,,,,
18268,Taipei,3/4/2002,4567,7.8,24.4,340,6,127,248,13.7,0.05,8.05,29.8,1.11,0.0005,0.484,0.063,121.36989,24.935995,2002,,,,,,
18269,Taipei,10/12/2011,4567,7.8,25.2,446,6,148,271,25.5,0.05,17.1,47,0.82,0.0004,0.471,0.088,121.36989,24.935995,2011,,,,,,
18270,Taipei,8/5/2011,4567,7.372,23.7,494,6.2,167,271,26.8,0.02,12.8,38.5,0.63,0.0009,0.025,0.008,121.36989,24.935995,2011,,,,,,
